smiles,R^2
C#CCc1nc(C)co1,1378.4163818359375
CCC(C)(C)[C@H]1C[C@H]1O,1419.102294921875
O=C[C@@H]1O[C@@H](C=O)C1O,1281.0194091796875
CNC(=O)[C@@H](C)CC=O,1654.2362060546875
NC(=O)[C@H]1CC[C@H]1NO,1253.450439453125
Cc1cc([NH-])[nH+]c(O)n1,1169.699462890625
C[C@H]1[C@H]2C[C@@H](O)[C@@H]1[C@H]2C,1171.4560546875
OC[C@]12C[C@H]3C[C@H]3[C@H]1N2,1169.62255859375
O=C[C@]12[C@@H]3OC[C@H]1N[C@@H]32,965.2993774414062
CC(=O)N1[C@H]2C[C@@H]1C2,897.1898193359375
C[C@@H](O)C(C)(C)CCO,1575.424560546875
Nc1cc2c([nH]1)CCN2,1203.97900390625
O=C1C[C@@]2(O)C[C@H]2CO1,1056.119140625
C1=CCC2(C1)CO[CH+][NH2+]2,1063.6881103515625
Cc1nc(NC=O)c[nH]1,1353.955322265625
CCOC(=O)[C@@H](C)NC,1644.5240478515625
CC1=C[C@H]2[C@H]3[C@@H]1C(=O)N32,950.3452758789062
CN1C[C@@H](O)CC1=O,930.0244750976562
CO[C@H]1C[C@H]1C#N,749.3643188476562
N#C[C@H]1NC[C@H]2C[C@@H]1C2,1043.1451416015625
C[C@@]1(CO)CCOC1=O,1094.545654296875
O[C@H]1C[C@@]12C[C@H]1CO[C@H]12,1100.5771484375
C[C@H]1CCC2=C1CCC2,1267.598876953125
C[C@H]1C[C@H]2C[C@@H]3[C@H]2O[C@@H]31,967.7578125
[NH3+]C[C@@H](O)C#CC(=O)[O-],1833.955810546875
O=C[C@H]1C=CCOC1=O,1102.3775634765625
C[C@@]1(CO)OC12COC2,1268.450439453125
O=C1CC[C@H]2OC[C@H]2C1,1058.484619140625
CO[C@]1(C#N)[C@@H]2CC[C@@H]21,1104.5771484375
CC1(C)C[C@@H](O)C1(C)C,1230.3348388671875
COC[C@@H]1C(=O)[C@@H]2O[C@H]12,1343.57080078125
CC1=CN(C=O)C(=O)C1,1251.2733154296875
CC[C@H]1CN[C@H](C#N)C1,1415.596923828125
C[C@]12C[N@H+]1C[C@@]1(O)C[C@H]12,1078.6134033203125
CO[C@@H](C)C#CCCO,2307.916259765625
CC[C@H]1CC([NH-])OC1=O,1293.7425537109375
C1O[C@@]23[C@@H]4[C@H]5[C@@H]4[C@@]12O[C@H]53,757.927001953125
COCC1=C(C)COC1,1517.811767578125
CCc1nc(N)oc1N,1294.1488037109375
CC[C@]12C[C@H]1CO2,762.1633911132812
O=C1CC[C@H]2C[C@H]2CO1,1150.4913330078125
C[C@]12[C@H](C#N)[C@@H]3C[C@H]1[N@@H+]32,1014.1834106445312
C#C[C@@H]1C[C@@H]2C[C@@]21C,938.618408203125
CC[C@H]1COCO[C@H]1C,1329.5869140625
O=C1C(=O)[C@H]2[C@H]3C[C@@H]1[N@H+]32,895.4210815429688
C#C[C@@]1(C)[C@@H]2[C@H]3C[N@@H+]2[C@H]31,1064.414794921875
CC(=O)[C@]12CC[C@H]1N2,927.4506225585938
CCC#C[C@H]1N[C@H]1C=O,1784.1385498046875
Cn1ccc(N)c1,773.1129760742188
O=C[C@@]12C[C@H](CO)[C@@H]1N2,1373.3336181640625
CCC(C)(CC)[C@H]1CO1,1316.1142578125
CC(C)(C)c1nc[nH]n1,1186.2373046875
C[C@@H]1COCC[C@H](C)O1,1303.276611328125
CC[NH2+][CH+]OC(C)C,1552.4390869140625
C1c2[nH]nnc2[C@H]2C[N@@H+]12,946.9486083984376
C[C@H]1O[C@H]1c1cnc[nH]1,1206.641357421875
N#C[C@H]1CCC(=O)NC1,1303.8065185546875
C[NH2+][CH+]O[C@@H]1[C@@H]2CC[C@@H]21,1505.6324462890625
CO[CH+]Nc1cnon1,1547.8072509765625
CN(C)C(=O)CC#N,1159.7823486328125
Cc1c(O)n[nH]c1CO,1266.975830078125
O=C[C@H]1C[C@]23C[N@H+](C2)[C@@H]13,1078.8299560546875
C[C@@H]1[C@H]2O[C@@H]1C[N@H+]1C[C@@H]21,960.351806640625
CC(=O)NC[C@@H](C)CO,1816.5826416015625
C#C[C@@]1(O)[C@@H]2C[C@@H]2[C@@H]1C,1102.1341552734375
C[C@@]12C[C@@H](O)[C@H]3C[C@@H]1[N@H+]32,1053.7535400390625
C[C@@H](C1CC1)[C@H]1CCO1,1402.483154296875
ON[C@@H]1[C@H](O)[C@H](O)[C@@H]1O,1136.469482421875
CCc1[nH]nnc1OC,1285.8516845703125
C[C@H]1O[C@@]12CCC(=O)C2,1294.868408203125
C#CC[C@@H]1C[N@@H+]1C(C)C,1429.8162841796875
C[C@@H]1[C@H]2C3=CNNN3[C@@H]12,1092.7769775390625
Nc1c[nH]c(N)c1CO,1199.11474609375
CCC(=O)[C@@]1(C=O)CN1,1257.1331787109375
O=C1C[C@H](O)[C@@H]2C[C@H]12,871.5214233398438
C1O[C@]23[C@@H]4[C@H]2[C@H]2[C@@H]4[C@]23O1,817.57421875
CNc1nn[nH+]c(=O)[nH]1,1179.8121337890625
C[C@]12CC(=O)OC[C@H]1N2,1087.4893798828125
C[C@H]1NCCC=CC1=O,1201.814453125
Cc1cc(O)c[nH]1,767.31201171875
CC[C@@H](NC)C(=O)C#N,1335.876953125
C[C@H]1C[C@@H]2C[C@H]1O2,656.0418701171875
COCCc1cn[nH]n1,1704.8492431640625
O[C@H]1[C@H]2[N@H+]3C[C@H]3[C@@]12O,780.3406982421875
[NH-][CH+]O[C@]12C[C@@H]3[C@H]1N[C@@H]32,1113.7303466796875
N#CC(O)(C#N)[C@H]1CO1,1031.1319580078125
C[C@@]1(CO)CCCOC1,1260.8525390625
C[C@]12O[C@H]1COC2=O,779.9254150390625
CCC(=O)C(=O)CC#N,1588.421142578125
C[NH2+]C1ONN=[NH+]C1=O,1080.4771728515625
CNc1oc(C)nc1C,1316.779296875
C[C@]12N[C@H]1C[C@]2(O)C#N,1026.879150390625
CC(=O)[C@H]1OCC(=O)O1,1167.356689453125
c1[nH]nc2c1NCCN2,1034.5208740234375
C[C@@H](O)c1cc(O)no1,1304.6793212890625
N#C[C@H]1[C@H]2NC(=O)N[C@@H]12,949.3768920898438
C1=N[C@]23CO[C@@]2(CO1)C3,887.8662719726562
O=C1N[C@@]23CC[C@@H]2C[C@@H]13,1049.572021484375
CC[C@H]1C[C@H]1C[C@@H](C)O,1937.32666015625
CC[C@@]1(C)[N@H+]2C[C@]1(O)C2,1155.6451416015625
N#C[C@@H]1O[C@@H]1CC(N)=O,1401.61083984375
CNC(=O)CC(=O)OC,1558.7728271484375
OC[C@H]1[C@@H](O)[C@H]1[NH+]1CC1,1237.59033203125
CN(C)c1nn[nH]n1,922.914306640625
O=C1N[C@]23CC=C[C@]12C3,932.2719116210938
Cc1coc2cn[nH]c12,1034.0333251953125
C#CC(=O)C#CC(N)=O,1658.8818359375
C#Cc1ccc(C)cn1,1312.523193359375
CC#CC[C@H](C)CC,1698.567138671875
C[C@H]1[C@@H]2[N@H+]1C[C@@]21N[C@@H]1C,1179.4996337890625
C[C@H]1OCOC[C@@]12CO2,1084.306640625
OC[C@H]1CCC2(CC2)O1,1284.838623046875
COCc1ncncn1,1371.8232421875
CO[C@]12[C@H]([C@H]3N[C@H]31)[C@@H]2O,1060.8160400390625
N1[C@H]2[C@H]3O[C@@H]4[C@H](O3)[C@@H]4[C@@H]12,790.2116088867188
C[C@@H]1C(=O)CN[C@H]1C#N,1120.355224609375
C[N@H+]1[C@H]2C[C@@]2(C)[C@H]1C=O,1178.49365234375
C[NH2+][CH+]OC(C)(C)C#N,1555.5821533203125
C[C@]12C[C@H]1[C@H]1C=CC[C@H]12,1065.6402587890625
CC1(C)OC([NH-])[N@H+]2C[C@H]21,1052.38330078125
CC(=O)Cn1cnnc1,1297.775390625
C[C@H]1[C@@H]2[C@@H]3CC[C@@H]3[C@H]12,935.5880737304688
[NH-][CH+]O[C@H]1C[C@H]1[NH+]1CC1,1297.631591796875
NC(=O)C#C[C@@H](O)C=O,1736.0621337890625
CC(C)(C)c1cnno1,1181.8978271484375
O=C1C(=O)[C@H]2C=C[C@@H]1O2,855.313720703125
O[C@]12[C@@H]3[C@H]1[C@H]1C[C@@H]3[C@]12O,912.7138061523438
COCC([NH-])OCC#N,1484.4979248046875
C#CCC(=O)N1CCC1,1271.11865234375
O=C1CO[C@@H]2[C@H](O)[C@H]12,768.423583984375
CC1(C)COC(=O)O1,885.789306640625
C#CC1=C(C)COCC1,1246.430419921875
O=C1[C@@H]2[C@@H]3O[C@@H]3[C@@H]2[C@@H]1O,890.0689697265625
C[C@@]12C[C@@](C#N)(O1)C2=O,1085.7091064453125
NC(=O)C[C@@]1(CO)CO1,1183.303466796875
CCCc1cc(N)co1,1687.915771484375
CC[C@H]1OCCC=C1C,1347.58154296875
Cc1c[nH]c(CC#N)c1,1436.55322265625
C1C[C@H]([C@H]2C[C@H]3N[C@@H]23)O1,1286.4647216796875
C1O[C@@H]2CC[C@@]23C[C@H]3O1,978.456787109375
CC1=C[C@@H]2C[C@H]1[C@H]2NO,1175.6689453125
C1=C[C@@]23C[C@@H]1[C@H]2CO3,706.244873046875
CCNc1[nH+]c(C)no1,1485.8436279296875
CC1=C[C@]2(C)C[C@H]1O2,915.0390014648438
O=C1CC[C@@]12CCOC2,1131.81884765625
CCC[NH+]1CC(NO)C1,1899.6229248046875
C[C@]12[C@@H]3C[C@H]1[C@H]2C31CC1,1093.501953125
C#C[C@@H]1OC[C@@]1(O)C=O,1118.5919189453125
C[C@H]1C[C@H]([C@@H](O)C#N)C1,1475.7860107421875
C#CC#C[C@](C)(O)C#C,1534.300048828125
O=CC#CCC(F)(F)F,1669.9710693359375
N#CC[C@H]1OC12COC2,1437.00634765625
C[C@H]1C[C@]2(CCOC2)C1,1371.280517578125
C[C@H]1[C@H]2CCN(C=O)[C@@H]12,1160.9532470703125
CC(C)OC1(C)COC1,1405.85986328125
Nc1ccc(O)nc1F,1112.8489990234375
COc1nnn(C=O)n1,1290.4759521484375
CC[C@H]1NC(=O)O[C@H]1C,1264.9620361328125
CNc1[nH]nnc1OC,1271.719970703125
C#Cc1cnc(=O)[nH]n1,1165.33984375
CC[C@@H](C)CNC=O,1430.93603515625
N#CC1=C[C@@]2(O)C[C@H]2C1,1203.7474365234375
[NH-][CH+]O[C@@H]1[CH-]C=C([NH-])O1,1306.9061279296875
O=CCC(=O)NCCO,1730.48974609375
CC[C@H]1[C@@H](C)[C@H]1C(C)=O,1417.625732421875
O=CC[C@]1(O)C[C@H]2C[C@H]21,1219.25732421875
CC#C/C(CC#N)=N/O,1479.368896484375
C/C(CC[C@H]1CO1)=N\O,1873.8939208984373
N[C@H]1Cn2c(O)cnc21,1136.3360595703125
C[C@]12CC[C@@]1(C#N)CC2,1080.2857666015625
C[C@@]1(C#N)[C@@H]2[C@H]3C[C@@H]2[N@H+]31,1025.18505859375
C[C@@]1(O)[C@@H]2[C@H]3[C@@H]2[C@H](O)[C@H]31,1060.763427734375
O=C1C[C@@H]2C=C[C@H]1OC2,901.806884765625
C#C[C@@H](C#N)[C@H](C)CC,1442.7965087890625
CNC(=O)c1ccon1,1289.71484375
N#C[C@H](N)[C@@]12CC[N@@H+]1C2,1162.1448974609375
C[C@@]12C(=O)[C@H]3C[C@@H]1C[N@H+]32,934.3189086914062
C#CC(=O)O[C@@H](C)[NH-],1040.6383056640625
O=C1NC[C@H]2CC[C@@H]12,829.5587768554688
c1cnc2ccoc2c1,943.1312866210938
C[C@H]1[C@@H](O)[C@H]1C1CC1,1080.4273681640625
Nc1c(F)nc[nH]c1=O,1007.9683227539062
CCC#CC(C)(C)O,1475.608642578125
C#C[C@@H]1CC[C@@H]2[C@H](C)[N@H+]12,1099.64599609375
C#C[C@@H]1O[C@@H](C=O)[C@@H]1O,1224.8221435546875
C[C@H]1[C@H]2[C@H]3C[N@@H+]1[C@@]23C#N,1089.2642822265625
O=CC#CC1(C=O)CC1,1536.49169921875
CCn1ccnc1C,967.190673828125
C1CN=C([C@H]2CO2)OC1,1258.158203125
OCCn1cnc(O)n1,1460.9642333984375
O=C1O[C@H]2[C@@H]1NC21CC1,1068.8841552734375
C#C[C@H]1C(=O)[C@@H](C)[C@H]1O,1097.50341796875
C[C@@H]1C(=O)NC=C[C@@H]1O,1078.7076416015625
C[C@@H]1[C@H](O)[C@H](C)C[C@@H]1C,1295.4195556640625
C#CC[C@H]1NC12COC2,1494.2716064453125
CN1C=NNC([NH-])=C1[NH-],1061.78515625
c1ccc2n[nH]nc2c1,945.811279296875
C[C@@H](O)C1(C)CC1,804.9381713867188
C[C@H]1[C@H]2CC[C@@H]1[C@H]2C=O,1144.1920166015625
C[C@@]12C[C@@H](O)[C@@H](O1)C2=O,1032.0694580078125
CC1[NH2+]CC2(CC2)O1,952.08837890625
C#C[C@@H]1NC([NH-])NC1=O,1097.4393310546875
C#C[C@@H]1C[C@@]1(C)[C@H]1CO1,1299.993408203125
C#CCOc1ccno1,1435.5655517578125
[NH-]C1OC=C(N)OC1=O,1071.0025634765625
C1=C[C@]23CN[C@@H]2[C@H]1O3,690.0214233398438
CC[C@@H](C)CC(N)=O,1370.931396484375
C[C@H]1N[C@H]2[C@@H]1[C@]2(N)C#N,1226.4068603515625
N#CCCCOCCO,2342.168212890625
C[N@H+]1C[C@]12[C@@H]1C[C@@H]3[C@H]2[N@@H+]31,1028.39697265625
[NH-]C1=N[CH+](CO)N=CO1,1140.687255859375
CC[C@H]1CO[C@H]1[C@@H](C)O,1412.6009521484375
C[C@@H]1[C@H]2O[C@]3(C)[C@H]2[C@H]13,896.6119995117188
O=C1CCCC=C1CO,1271.593505859375
CC(=O)[C@@H]1C=C[C@H](O)C1,1151.033935546875
CC(C)[C@H]1C[C@H](C#N)N1,1575.347900390625
C#C[C@H]1C=C[C@H]2OC[C@@H]12,1059.28125
CC(=O)[C@H]1OCC1=O,900.76708984375
CC1(C)O[C@@H]([NH-])[C@H]1O,908.7036743164062
C#C[C@H](CO)C([NH-])OC,1404.3282470703125
C#C[C@H](C#N)OC1CC1,1324.1949462890625
C#C[C@@]12CCOC[C@@H]1C2,1143.1422119140625
C[C@@]1(N)[C@H]2N[C@H]([NH-])[C@]21O,1057.524658203125
CCc1[nH]nnc1CO,1237.14453125
CCC1=CC(=O)C[C@H]1C,1368.4534912109375
CNC(=O)OC1(C)CC1,1419.3763427734375
C[C@H]1[C@H]2C[C@]3(CN3)C[N@H+]21,1088.38525390625
C[C@@]1(C#N)O[C@H]1CC#N,1412.3746337890625
CC[C@@H](C)COCC=O,2238.693359375
O=CNC(=O)C1CC1,1123.028564453125
N[C@@H]1C(=O)O[C@H]1[C@H]1CO1,1163.9578857421875
[NH-]C1=C(F)C=NNO1,761.341796875
CC(C)C1(O)C23CC21O3,1152.63134765625
C[C@H]1C[C@]23N[C@H](C2=O)[C@@H]13,1080.1473388671875
C[C@@]12C[C@H]3[C@@H]1[C@@H](C=O)[N@H+]32,1036.568115234375
O=C1C[C@H](O)[C@@H]2C[N@@H+]2C1,1029.148193359375
Nc1occc1OC=O,1223.1767578125
CNc1nc(N)cn[nH+]1,1194.18359375
N#C[C@H]1N[C@@]2(C#N)C[C@@H]12,1202.4066162109375
C#C[C@@H]1C=C[C@@H]2N[C@@H]2C1,1213.9266357421875
CC1=C(C=O)[C@@H](C)CC1,1262.5263671875
OCCCC[C@@H](O)CO,2473.051025390625
NC(=O)CC12CC(C1)C2,1292.0313720703125
C[C@H]1CO[C@H]2[C@H]3C[C@H]3[C@H]21,1029.8994140625
C[C@@H]1OC[C@@H]1[C@@H]1C[C@@H]1C,1429.9969482421875
C[C@@]12C[C@@H]3[C@@H](O[C@@H]31)C2=O,903.1290893554688
O=C[C@]12C[C@H]1NC(=O)O2,1063.5672607421875
Oc1cc(F)ncn1,822.4182739257812
CC(C)OCC#N,1042.78955078125
C[C@@]1(CC#N)C[N@H+]2C[C@H]21,1215.6861572265625
CC1=N[C@@H]2[C@H]3N[C@@H]2[C@H]3O1,1016.7191162109376
O=CC(=O)[C@@H]1CC[C@@H]1O,1191.220703125
Nc1cccc(F)c1,913.5593872070312
CCCC1CC1,856.099609375
CC[N@H+]1C[C@H]1[C@@H](N)C#N,1373.5316162109375
C#C[C@]1(C)O[C@H]1C#N,973.8095703125
C#C[C@H](C)n1cccc1,1225.4609375
CC[C@@H](O)[C@]12CC[C@H]1O2,1370.576416015625
CC(=O)[C@]12C[C@H]1[C@H]1N[C@H]12,1105.05615234375
C#CCC1(O)C[NH+](C)C1,1383.865234375
O=C1C[C@H]2CC=C[C@@H]12,836.74951171875
CCO[C@@H]1C(=O)[C@@H]2N[C@H]12,1322.1563720703125
CCC1=CCOC[C@H]1O,1277.8778076171875
C[C@H]1[C@H]2O[C@@]2(C)[C@H]1CO,1226.6453857421875
O=C[C@@H]1C[C@@]2(CO)C[N@@H+]12,1285.579833984375
O=C1[C@H]2[C@@H]3C[C@H]2OC[C@H]13,887.2623291015625
C#C[C@H](C=O)C(C)(C)O,1226.8270263671875
C1C[C@@]23CO[C@@H]2[NH2+]C[C@@H]13,970.3770141601562
CC(C)C#C[C@H]1CCO1,1950.243408203125
NC(=O)[C@]12C[C@H](C1)C2=O,1043.089111328125
C[C@@]12[C@H]3N[C@@H]1C[C@]32C#N,1033.7379150390625
CC[C@H]1[C@H]2C[C@@H]1[C@H]2CO,1473.427490234375
CC(C)CC1(O)CCC1,1465.149658203125
CC[C@@]1(C)O[C@]1(C)CO,1400.720458984375
FC(F)(F)c1cnoc1,1052.6212158203125
CNc1coc(C)c1C,1358.150146484375
O=CNc1c[nH]nn1,902.5543823242188
COC[C@@]1(C)N[C@H]1CO,1616.475341796875
C[C@@H]1C(=O)OC=C1C[NH3+],1218.9144287109375
C[C@H]1CCC=C[C@H]2C[C@@H]12,1212.9296875
C#C[C@]12CN[C@H]1C([NH-])O2,1053.6051025390625
O=C1C=C2CC[C@@H]2O1,833.7315063476562
CC(C)(C=O)C1(C)CC1,1212.535888671875
O=C1C=CCOCO1,844.9556884765625
C[C@H]1[C@H]2C[C@@H](C#N)[C@@H]12,888.8616943359375
O=C1O[C@H]2[C@H]3CN1[C@H]32,669.1361083984375
C#C[C@@H]1C=C[C@@H]2O[C@@H]2C1,1188.4268798828125
C[C@H]1CCc2cncn21,1092.0933837890625
CC[C@]12C[C@](C)(C1)[C@H]2C,1364.7506103515625
Cc1nc2c(o1)CCC2,1207.356201171875
COC1(C)CCCCC1,1247.681640625
C#CC[C@H](C)C#CCC,2121.779541015625
CC1=CC[C@](O)(C=O)C1,1230.77490234375
CC1=C[C@H]2COC[C@H]2C1,1183.9788818359375
C[C@H]1CO[C@H]2C[C@]1(C)C2,1103.13037109375
N=C(CO)NC(=N)CO,1631.8223876953125
CCC[C@@H](C)CC,1297.8597412109375
C[C@H]1OC[C@H]1NCC#N,1589.183837890625
C#C[C@@]1(CO)CC[C@@H]1C,1222.6318359375
C1OC[C@@]23CO[C@H]2[C@@H]1N3,917.1013793945312
N[C@H]1C(=O)OC12CC2,890.61962890625
N#C[C@@H]1C[C@]2(C=O)N[C@H]12,1221.1998291015625
C[C@@]1(O)C[C@H]2CC(=O)[C@H]21,1088.464599609375
CCc1noccc1=O,1172.12255859375
CNc1cc(C=O)[nH]n1,1409.16943359375
c1noc2cn[nH]c12,705.0485229492188
OCCOC1CC=CC1,1466.869873046875
CCCC#CC([NH-])OC,2305.08349609375
O=C[C@H]1O[C@H]2CC[C@H]2O1,1076.13134765625
O=C1NC[C@@]12CN[CH+][NH2+]2,1026.9808349609375
C1OC[C@H]2COC[C@@H]12,877.5496826171875
O=CC1=CCC(=O)C1,1016.5036010742188
CO[C@]12C[N@H+](C1)[C@H]2C=O,1153.2015380859375
Cn1ncc(OC=O)n1,1338.447998046875
C[C@H]1COCO[C@@H](C)C1,1314.9989013671875
C#CCC(=O)OC(C)C,1460.3533935546875
O=C1CC2(CC2)C(=O)N1,1094.63916015625
O=C1CCCC(=O)C1=O,1082.98046875
CC[C@@H]1C=C[C@H](CO)C1,1699.16552734375
O=CC(=O)c1cocn1,1205.091796875
[CH+]1[NH2+]C2(CCC2)CO1,878.3175048828125
Cc1noc2c1C=CC2,1076.77294921875
O=CC1=C2CO[C@H]2CC1,1178.67041015625
CNC(=O)OCC1CC1,1829.11083984375
C[C@@H](NC=O)[C@@]1(C)CO1,1317.3939208984375
CC[C@H]1[C@@H](C)CC1(C)C,1405.8272705078125
C#C[C@@]1(O)C(=O)[C@@H]2O[C@@H]21,967.654296875
C#C[C@@H]1CC[C@@H]1NC=O,1310.010986328125
C#Cc1[nH]ccc1CC,1251.399169921875
COc1cc(N)no1,1012.3320922851562
O=C[C@@H]1NCCC1NO,1223.253662109375
C[C@@H](OC1CC1)C(N)=O,1400.4937744140625
OC[C@H]1OC[C@H]1[C@H]1CO1,1256.0731201171875
C1C[C@H]2[C@H]3[C@@H]4C[N@H+]3[C@]24C1,989.1928100585938
CC#C[C@@]12CC[N@@H+]1C2,1205.565673828125
C#C[C@H](CCC)[C@H]1CO1,1538.5743408203125
O[C@@]12[C@@H]3[C@H]4[N@@H+]3[C@@H]1C[C@]42O,841.8927001953125
C/C(=N\O)[C@H](O)C(C)C,1459.6339111328125
CNc1ccc(F)nc1,1316.545166015625
C[C@@H](C=O)[C@H]1OC1(C)C,1406.5201416015625
C#C[C@@H](CO)NCC=O,1641.7916259765625
C[C@]12CCO[C@H]1CO2,814.4876098632812
Cc1c[nH]c(N2CC2)c1,1358.779541015625
CC(C)CC[C@@H](O)CO,2123.308349609375
CO[CH+][NH2+]C1CCCC1,1884.3756103515625
C#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,1266.1490478515625
C#C[C@H]1C[C@H]2C[C@H]2CO1,1207.0667724609375
C#CC#C[C@@H](O)C#N,1299.8375244140625
C[C@H]1N[C@]1(C)[C@@]1(C)CN1,1261.939208984375
C[C@@]12C[C@@]3(O)[C@@H]1[C@@]3(O)C2,1069.5443115234375
N#C[C@H]1NC[C@@]12CO2,876.9539794921875
CC[C@H]1[C@@H](C#N)[N@H+]1C,1012.43359375
C[C@H]1O[C@H]2CO[C@]21C#N,1023.0985107421876
N#C[C@@H](O)CNCC=O,1924.797119140625
CCC#CCCC#N,1920.929931640625
c1c[n+]2cnoc2[nH]1,682.8532104492188
C[C@]12C[C@@H]3C[C@@]1(C)[C@@]32O,1046.329345703125
N#C[C@H]1CC=C(C=O)C1,1370.2607421875
O=C[C@]12O[C@H]1[C@H]1O[C@H]12,781.6903076171875
C#C[C@@H]1C[C@@]2(C)CO[C@@H]12,1193.3841552734375
Nc1nc2c(o1)NCC2,1128.3802490234375
C[C@@H](O)[C@H]1CC[C@H]2O[C@@H]12,1262.7940673828125
C1CC[C@H](C2CC2)OC1,1413.66796875
N#C[C@H](N)[C@H]1OC[C@H]1O,1184.3341064453125
N[C@H]1CN(C=O)C1=O,974.19482421875
Cc1nc(O)nn1C=O,1151.1868896484375
CO[C@H]1[C@H]2N[C@H]2[C@@]12CN2,1057.45751953125
CCc1[nH]cc(N)c1O,1315.5426025390625
C[C@H]1[C@H]2C[N@@H+]1[C@H]2CC=O,1366.68115234375
C1OC[C@H]2[C@@H]1[C@H]1C[C@@H]2O1,936.147705078125
C[C@H]1[C@H]2C[N@H+]2C[C@]1(C)O,1099.5325927734375
O=CC#C[C@@H](O)C=O,1360.2857666015625
C[C@H]1O[C@@]2(C)C[C@@]12O,918.4078979492188
CC#Cc1cnco1,1206.49755859375
Fc1cnccn1,587.5551147460938
C1O[C@@H]2[C@H](O1)[C@@H]2C1CC1,1082.6446533203125
CC/N=C/N(C=O)C=O,1618.4521484375
CC[C@@](C)(CO)CC=O,1356.610107421875
C[C@H]1CC=C[C@H]2C[C@@]12C,1152.562255859375
CC[C@@H]1[C@H](CC)[C@@]1(C)O,1491.08154296875
Cn1cc2ocnc2n1,1045.2069091796875
CN1C(=O)O[C@@H]2[C@H](O)[C@@H]21,955.3015747070312
C[C@@H](O)[C@H]1OCC[C@H]1O,1251.8538818359375
C#C[C@H]1[C@H]2C[N@H+]2[C@H]1C#C,1044.766845703125
CC(C)[C@@H]1[C@@H]2COC[C@@H]21,1233.5699462890625
C1=C[C@H]2[C@@H]3O[CH+][NH2+][C@]23C1,942.3795776367188
CC[C@@H](CO)C(=O)NC,1529.0712890625
C#C[C@H]1C[C@@](C)(C#N)C1,1346.4520263671875
CC(C)[C@]12C[C@H]1CCO2,1245.687255859375
O=CN1[C@@H]2C=C[C@H]1C2,819.930419921875
[NH-]C1OC[C@@]2(C=O)C[C@@H]12,1110.2122802734375
C[C@]12CC=C[C@H]1C(=O)N2,1030.144287109375
COc1nonc1C,924.0786743164062
CC(=O)c1ncnnn1,1100.0303955078125
CC1=CC[C@H]2C[C@@]12C=O,1127.1611328125
C[C@@]1(c2nnon2)CN1,1100.4781494140625
C[C@H]1[C@H]2N[C@@H]1[C@]2(N)C#N,1148.842041015625
O[C@H]1CC[C@@]2(O)C[C@@H]12,916.4202880859376
CC[C@]1(C)C[C@@H](NO)C1,1527.28515625
CC[C@H]1CCC12CCC2,1418.7884521484375
C[C@@H]1OC[C@H](C)[C@]12CN2,1171.6319580078125
C[C@]12C[C@]3(C)[C@@H]4[C@H]1[C@H]2[N@@H+]43,1035.4913330078125
COc1cc(N)on1,1018.8305053710938
CC[C@@H](N)C#N,689.961181640625
C#CC[C@]1(C)COC1=O,1150.5947265625
C[C@@H]1O/C=N\CCCO1,1147.5899658203125
C[C@]12C[C@H](C1)N2C=O,891.6079711914062
COC[C@@H](O)[C@@H](N)C#N,1605.0535888671875
Nc1cc(O)ccc1O,1180.3543701171875
Cc1cocc1C,727.9661865234375
O=COCC1=CCCC1,1557.133544921875
[NH-]C1O[C@@H]2[C@@H]3C[C@H]1O[C@@H]32,861.7637939453125
N#C[C@]1(CO)CN1C=O,1163.5013427734375
C[C@H]1C[C@]2(CO)C[C@H]1C2,1251.9627685546875
C[C@@]12CC[C@@H]3O[C@@H]3[C@@H]1C2,1094.1259765625
C[C@H]1[NH2+]C(C=O)NC1=O,1232.2276611328125
C[C@@]12C=CC(=O)[C@@H]1C2,867.144775390625
CO[C@H]1O[C@H]2[C@H]3O[C@@H]1[C@H]32,1023.263427734375
C[C@H]1O[C@H]2CC=C[C@]21O,1020.2213745117188
C[NH+](C)[C@H]1CCOC1=O,1174.1387939453125
C#C[C@@H]1O[C@@H]1[C@@H]1C[C@@H]1C,1414.2230224609375
Cc1[nH]nc2ncoc12,995.355224609375
CC(C)C[C@@H]1C=CCC1,1685.1639404296875
C#Cc1ccnc(C)n1,1203.45263671875
O=C1C[C@H]2C(=O)CC[C@@H]12,1059.14501953125
C[NH2+]C1OCC=C[C@H]1O,1172.3819580078125
C[C@@H]1O[C@]2(C)[C@H](C)[C@]12O,1147.1103515625
C1[C@@H]2OC[C@]3(CO3)[C@H]12,813.3726196289062
CO[C@@]1(C)C[C@@H]2C[C@H]1O2,1099.827880859375
CC1(OC(=O)C#N)CC1,1267.954345703125
CC(C)(C)OCCCO,2072.057861328125
CCCCC#N,924.006591796875
O=Cc1cccc(=O)o1,1118.329345703125
N#CC[C@@]12CC(=O)N1C2,1251.6136474609375
O[C@@]12C=CCCC[C@@H]1C2,1152.0196533203125
COc1ccn[nH]1,710.30810546875
C[C@@H](O)COC[C@H]1CN1,1982.6234130859373
Nc1n[nH]nc(N)c1=O,1021.980712890625
C[C@H]1CCCN1C(N)=O,1223.651611328125
CC(C)(C)C12C[NH+](C1)C2,1198.8023681640625
C[C@@H](CO)C(=O)C=O,1099.577392578125
C#C[C@H]1[C@H]2[C@@H](CC)C[N@H+]21,1220.8487548828125
C[C@@]12[C@H]3O[C@@H]1C[C@]32C#N,1017.9049072265624
