smiles,c_v
C[C@@]12[C@H]3C[N@@H+]1[C@@H]2[C@H]3C#N,29.285999298095703
C[NH2+][CH+]O[C@H](C=O)CO,35.04100036621094
COc1cc(C)no1,27.65399932861328
C#CC(=O)C(=O)[C@@H](C)O,34.13399887084961
N#CC1CNC(=O)NC1,29.88999938964844
O=C1CN=COCO1,23.597000122070312
C#CCC(=O)[C@@H](O)C#N,32.67399978637695
C[C@@]1(O)CC=C[C@H]1C=O,34.275001525878906
CC(C)(C)[C@H]1C[C@H]2O[C@H]21,37.26900100708008
CC1[NH2+][C@H](C)[C@H](C=O)O1,32.487998962402344
N#C[C@H]1[C@@H]2COC[C@H]1C2,28.645999908447266
O=C1CCC[C@H]2OC[C@@H]12,29.78199958801269
C#C[C@H]1C[C@H]([C@H]2CO2)O1,31.04199981689453
[NH-]C1O[C@@H]2C[C@@H]2C[C@@H]1O,30.45400047302246
N#C[C@H]1CCCCCN1,33.35300064086914
[NH-]c1[nH+]ccc(N)c1F,30.516000747680664
C[C@@H](O)C#CC#CC=O,33.90999984741211
C[N@H+]1C[C@]1(C)C1(C)CC1,39.345001220703125
C#C[C@H](O)C/C(C)=N/O,37.8129997253418
[NH-]C1C[C@H]2CC(=O)[C@H]2O1,28.084999084472656
O=C1[C@@H]2[C@H]3[C@H](N13)[C@@]21CN1,26.520999908447266
C#C[C@@]1(O)C[C@@H]2N[C@@]21C,35.005001068115234
CCN(C=O)C(C)C,35.27199935913086
CO[C@H]1[C@H]2[C@H]3O[C@@H]1[C@@]23C,31.76300048828125
[NH-][CH+]OCCC1(O)CC1,36.209999084472656
C#CC1=CCC(=O)NC1,30.924999237060547
N#CC[C@H]1C=C[C@H]2C[C@@H]12,29.988000869750977
CC1=C[C@@H](C=O)[C@H]2N[C@@H]12,31.13500022888184
C1[C@@H]2[C@H]1[C@@H]1N[C@@H]1[C@@H]1N[C@H]21,28.3700008392334
c1cc2[nH]cnc2cn1,23.79800033569336
O[C@@]12CC=CC1=CCC2,30.92200088500977
C[C@@]1(C=O)CC[C@H]1C=O,34.04999923706055
C[NH2+][CH+]OC(=O)C=O,27.80900001525879
O=C1CCC(=O)OCO1,27.92799949645996
O=C1C[C@H]2N[C@@H]3CN[C@@]132,28.569000244140625
O=C1OC[C@@H]2CC[C@H]1N2,27.823999404907227
CO[C@H]1COC[C@@]12CO2,31.92300033569336
C#C[C@@]12CO[C@H]3[C@@H](N1)[C@H]32,28.285999298095703
Cn1nnc(N)n1,22.38999938964844
C#CCCCCC=O,32.805999755859375
CC(C)[C@@H](O)C(=O)CO,38.88800048828125
O=CC(=O)c1cnco1,25.40900039672852
O=C[C@@]12OC[C@H]3C[C@@H]1[C@H]32,27.809999465942383
CC1(C)CCO[C@@H]([NH-])C1,35.599998474121094
C[C@@]1(C#N)NC[C@H]1C=O,32.47600173950195
C[C@H]1O[C@@H]2[C@H]1O[C@@H]2C,28.83699989318848
C#CCc1noc(C)n1,30.3439998626709
CC(=O)N1C=CC[C@@H]1C,34.077999114990234
O=C1O[C@@H]2[C@H]3CO[C@@H]2[C@@H]13,24.375
CC[C@H]1[N@H+]2C[C@]1(O)[C@H]2C,36.483001708984375
CC1(C)[C@H]2O[C@@H]3[C@H]2[C@@]31O,33.59000015258789
C[C@@]12[C@H]3CO[C@@H]1C[C@]32C,32.92599868774414
CCc1cncc(F)n1,28.798999786376957
CCC[C@H]1COCCO1,35.2869987487793
Cc1oncc1N,24.06800079345703
Cc1occc1CCO,33.78200149536133
OCCn1nccc1O,31.052000045776367
C[C@H]1c2cnnn2[C@H]1C,30.21699905395508
C[C@]12C[N@H+]3C[C@H]3[C@H]1[C@H]2O,32.54899978637695
O=CN[C@@]12COC[C@@H]1C2,30.42300033569336
C[C@]12C[N@@H+]3[C@H]1[C@@]1(CN1)[C@@H]32,30.606000900268555
C[C@H]1CN(C=O)CCO1,32.5989990234375
N#C[C@H]1[C@H]2[C@H]3CC[N@@H+]1[C@H]32,27.19300079345703
O[C@@]12C[C@H]3[C@H]4[C@@H](C1)[N@H+]4[C@H]32,27.93099975585937
N#CCC[C@H](O)C=O,29.44700050354004
C1[C@H]2C[C@H]3[C@@H]1[C@H]1O[C@@H]2[C@@H]31,25.059999465942383
COC([NH-])CCO,28.714000701904297
C[C@@H]1C(=O)C=C[C@H]1C#N,30.20599937438965
O=C1[C@H]2[C@@H]3C=C[C@H]2C[C@H]13,26.21699905395508
O=C[C@H](CO)CCCO,38.30099868774414
C#C[C@@H]1OC[C@H](O)C1=O,31.03499984741211
CC(C)C1[NH2+]C[C@@H](C)O1,36.18999862670898
C[N@@H+]1[C@H](C=O)[C@@H]1CO,31.174999237060547
C[C@@]12CO[C@@]13CC[C@H]3O2,30.84600067138672
CC1(CC(=O)C=O)CC1,34.645999908447266
[CH-]1[C@@H]2C[C@H]3[C@@H]2[C@H]2[C@@H]1[N@H+]23,22.121999740600582
CC(C)NC(=O)[C@H]1CN1,36.4640007019043
C[N@@H+]1C[C@]2(C)C[C@H]1C2=O,33.224998474121094
C[C@H]1C[C@@]12COC2[NH-],28.74399948120117
C[N@@H+]1C[C@H]2O[C@@]2(CO)C1,33.75600051879883
C[C@H]1[C@@H](O)[C@H]2C[C@@H]3[C@H]2[N@@H+]31,31.413000106811523
C#C[C@]1(C#N)CN1C=O,30.31399917602539
CNC(=O)OCC#N,28.941999435424805
N=CNc1occc1O,30.701000213623047
C#C[C@@]12C[C@@H]1NC(=O)O2,28.972999572753903
C[C@H]1[C@H]2O[C@@H](C#N)[C@@H]12,26.75
C#CCOC[C@@H](C)O,34.36199951171875
C#C[C@@H]1CC(=O)[C@H]1OC,33.680999755859375
Nc1cc(=O)onc1N,29.65900039672852
CO[C@]1(C)C(=O)C[C@@H]1C,37.39500045776367
CCC#CCC(=O)NC,37.53300094604492
Nc1conc1O,22.589000701904297
CC[NH2+]C1COC(=O)O1,29.66699981689453
CC1(C)C[C@H]2[C@H]3C[C@H]3[C@H]21,34.84199905395508
C[C@H]1N[C@@]2(C#N)CO[C@@H]12,30.520999908447266
C[C@]12COC[C@H]1COC2,31.28400039672852
NC(=O)C1=CCCOC1,31.95499992370605
C[C@H]1C[C@@]2(CO1)O[C@@H]2C,34.520999908447266
O=CN1[C@H]2CC[C@@H]1CC2,29.60099983215332
CC#CCO[C@@H](C)C#N,36.14099884033203
CCc1[nH]c(=O)oc1N,33.020999908447266
O=C[C@@]12C[C@@H]3C[C@@H]3[C@@H]1C2,30.131999969482425
Cc1ccc(C#N)o1,25.20800018310547
C[C@H]1C=CNC(=O)N1C,33.334999084472656
O=C1N[C@H]2[C@H]3CCN1[C@H]32,26.632999420166016
C#C[C@@H]1C[C@H](C)[C@@H]1C,33.79399871826172
Cc1noc([NH-])[nH+]c1=O,29.02400016784668
C[C@H](C#N)C[C@H]1C[C@H]1O,36.13399887084961
COC1C=CN=C([NH-])O1,28.731000900268555
C#C[C@H]1CCC=C(C)C1,35.34000015258789
O=C1CO[C@@]12C[C@@H]2O,27.069000244140625
O=C1C[C@@]23CC=C[C@@]12O3,26.917999267578125
[NH-]C1[N@H+]2[C@@H]3[C@H]2[C@H]2[C@@H]3[C@@]12O,26.95599937438965
[NH-]C1O[C@H]2CC[C@@H]1CC2,29.32900047302246
Cc1cc([N+](=O)[O-])co1,27.756000518798828
C#C[C@H](OC)C(=O)NC,36.507999420166016
CC1=C[C@H]2[C@H]3CC[C@@H]1[C@@H]23,30.628999710083008
CC(=O)C1=CNCC1,29.006999969482425
C[C@H]1N[C@@]12C=CC[C@H]2O,33.823001861572266
C[NH2+]C1OCCC[C@H]1O,33.5369987487793
C#CC[C@@H]1CCC(=O)O1,31.410999298095703
O=c1[nH]nc(O)o1,19.95199966430664
C#C[C@H]1[C@H]2C[C@H]2[C@H]2C[N@H+]21,30.34000015258789
C1=C[C@@H]2OC[C@@H]2CCC1,30.979999542236328
O=C1C[C@@H]2[C@H](N1)[C@@H]1O[C@H]21,26.81599998474121
O=C1Cc2ccoc2N1,26.61599922180176
CC1(COC=O)CCC1,35.11000061035156
N#C[C@@H]1OCC=C1C=O,28.051000595092773
c1nc2c([nH]1)[C@H]1C[C@@H]2O1,24.652999877929688
NC1=C(C=O)[C@H]2C[N@H+]2C1,30.839000701904297
C[C@H]1C[C@]12C(=O)[C@@H]1O[C@@H]12,30.70199966430664
O=C1C=C[C@@H]2C[C@]2(O)C1,30.62299919128418
C#CC1(C2(C)CC2)CC1,36.95399856567383
O=C[C@H]1NC[C@H]2O[C@@H]12,25.643999099731445
Nc1nc(N)n(C=O)n1,29.94300079345703
C#C[C@@H](CC=O)OC=O,32.762001037597656
O=CCC1OCCCO1,31.474000930786133
CC(C=O)(C=O)[NH+]1CC1,34.2859992980957
OC[C@]12O[C@H]1CC21CC1,32.915000915527344
N#CC1(C#CC=O)CC1,30.61100006103516
COc1c(C)noc1C,33.64400100708008
O=C1[C@@H]2[C@H]3[C@@H]2C2(CC2)N13,27.53400039672852
N#C[C@@H]1N[C@@H]1CCCO,34.569000244140625
CO[C@]12C[C@H]1[N@H+]1CC[C@H]12,31.614999771118164
O=COCCC[C@H]1CO1,33.22600173950195
C[C@@]1(C#N)CNC(N)[NH2+]1,32.74800109863281
CCCC(=O)[C@@]1(C)CN1,37.62200164794922
Cc1cc(O)c(=O)on1,28.59499931335449
O=C1CC[C@@H]2[C@H](CO)[C@H]12,32.020999908447266
CC1(C)[C@H]2[C@@H](O)C(=O)N21,34.029998779296875
CN(C=O)C(=N)CC#N,32.441001892089844
CC1(C)C[C@@H](O)C1=O,32.78200149536133
C1=C[C@@]2(CN2)COCC1,31.336000442504883
CO[C@@H]1[C@H](C#N)[C@@H]1OC,34.020999908447266
OC[C@H]1C[C@H]2C=C[C@@H]1O2,30.242000579833984
C#C[C@](C)(C=O)CC,34.551998138427734
C1[C@H]2C[C@H]3[C@@H]4O[C@H]3[C@H]2[C@H]14,25.450000762939453
C[C@@H](CO)[C@@H]1C=CCO1,35.2400016784668
Nc1ccc(F)c(O)n1,29.13400077819824
C1N[C@@]23[C@@H]4[C@H]5[C@@H]4[C@@]12O[C@H]53,25.371000289916992
C[C@@]12C=C[C@H](O)C[C@@H]1O2,33.138999938964844
C[C@@]1(O)CCOC1=O,28.731000900268555
COC1CC(C)(C)C1,35.040000915527344
Cc1c(N)cn(C)c1C,38.01800155639648
N#C[C@]12OC[C@H]1[N@H+]1C[C@H]12,26.98699951171875
Cc1nnn2c1OCC2,27.472999572753903
C[C@@H]1[C@H](C)[C@@H]1C[C@H]1CO1,37.125
C#CC[C@@H]1OCO[C@@H]1C,33.76300048828125
C#C[C@]1(C)C[C@@H](O)C1,32.834999084472656
CC1OC([NH-])CC([NH-])O1,30.816999435424805
C#C[C@@H]1C[C@]1(C=O)OC,34.43899917602539
C1[N@H+]2[C@@H]3[C@H]4[C@@H]5O[C@@]1([C@@H]53)[C@H]42,23.673999786376957
C#CC#CCNCC#N,33.14699935913086
C[C@H]1C23OC12[C@H]3C,26.298999786376957
CC(=O)COC(N)=O,30.55900001525879
O=CO[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,28.38400077819824
C[C@@]12C=CC[C@@H]1N2,24.617000579833984
C[C@@H]1CN=COC1,24.4950008392334
C[C@H]1NC(=O)N(C)C1[NH-],33.0
C[C@H](C(=O)CO)C1CC1,36.68600082397461
O=C1C=CNCCC1=O,29.606000900268555
Nc1cnn(C=O)c1,25.44599914550781
CC[C@]12OC[C@H]1OC2[NH-],31.18899917602539
O[C@@]12COCOC[C@@H]1C2,31.218000411987305
CC1([C@H]2O[C@H]3C[C@H]32)CC1,33.44900131225586
CC1=C(NO)C(=O)C[CH-]1,31.44099998474121
O[C@]12C[C@@]3(C1)O[CH+][NH2+][C@@H]23,27.61100006103516
CC[C@H]1CC=CC1(C)C,39.15399932861328
CC(C)C1=C[C@@H](C)CC1,38.93600082397461
N#CC(=O)CC#CC=O,29.94099998474121
CC#CCc1cnc[nH]1,31.3439998626709
C1[C@H]2C[C@]3(C[N@H+]4C[C@H]43)[C@@H]12,29.93400001525879
N#CCC1(O)CC(=O)C1,32.314998626708984
CC(=O)c1noc(N)n1,29.843000411987305
CC1(C)NCC=CC1=O,34.40299987792969
CC(CO)(CO)[C@H]1CO1,37.516998291015625
CCCC[C@@H](CC)OC,43.23600006103516
CC[C@@]1(C)N[C@H]1CC=O,37.8489990234375
C[C@H]1C(=O)COC12CC2,32.61000061035156
CCCCCC(C)(C)O,44.5629997253418
C[C@]12C[N@H+]1CC=CC2=O,30.90800094604492
N#C[C@@H]1O[C@@H]1C#CCO,31.097999572753903
C[C@H]1[C@@H]([C@@H](C)O)C[C@H]1O,39.51599884033203
C#CC[C@@]1(C)[C@@H]2CC[C@@H]21,35.53499984741211
O=C1[C@@H]2CO[C@H]3[C@@H]2[C@@]13O,27.8799991607666
N#Cc1cn(C=O)cn1,25.562000274658203
Nc1ncc(=O)oc1O,29.222999572753903
CCc1ncc(N)o1,28.79199981689453
C[C@]12C[C@H]1OCC(=O)O2,30.290000915527344
C[C@@H]1[C@H](C=O)C[N@@H+]2C[C@H]12,32.29399871826172
C[C@H]1OC[C@H]2[C@@H]1C2(C)C,36.47200012207031
O[C@@]12C[C@H]3OC[C@@H]1O[C@H]32,28.101999282836918
COCC1CC=CC1,30.52199935913086
C[C@H]1[C@@H](CO)C[C@]1(C)O,39.92399978637695
COC(=O)C1COC1,27.825000762939453
O[C@H]1[C@@H]2[C@@H]3OCO[C@@H]3[C@H]12,28.30900001525879
O=CN1CC=CC1=O,24.24799919128418
C[C@@]12C[N@H+]3C[C@@H](O1)[C@@H]2C3,29.006000518798828
Cn1nc(F)cnc1=O,26.941999435424805
C[C@@]1(C#N)C[C@@H](O)CN1,33.97100067138672
C[C@@H]1[C@H]([C@@H]2C[C@@H]2C)[N@@H+]1C,38.80500030517578
CO[C@H]1[C@H]2[C@@H]3C[C@@]2(C)[C@@H]31,33.10699844360352
CC[C@H]1CO[C@@H](CC)C1,38.10900115966797
N#Cc1ccnn1C=O,25.461000442504883
C#CC[C@]12C[C@@]1(C)CO2,34.520999908447266
CNc1ncnn[n+]1C,29.777000427246094
O=C1OC[C@H]2[C@H]3N[C@@H]1[C@@H]23,26.21500015258789
O=C[C@]1(C(=O)CO)CN1,32.09000015258789
C[C@]12[C@@H]3[C@H]([CH-][C@H]1O)C[C@@H]32,31.827999114990234
CO[C@@]1(C#N)COC1[NH-],30.729999542236328
C#C[C@]1(OC)C[C@H]2O[C@H]21,32.641998291015625
C[C@]12NC(=O)[C@@H]3[C@H]1C[C@@H]32,29.518999099731445
C[C@H]1O[C@@H]2[C@@H]3O[C@H]1O[C@@H]32,27.301000595092773
CC[C@H]1CNC(=O)N1C,34.8849983215332
C[C@]12C[C@H]1[C@@H](O)C21CC1,35.117000579833984
OC[C@@H]1C=CCCCC1,35.64699935913086
C[C@H]1C[C@H]([C@@H](O)CO)O1,36.71599960327149
CCNc1[nH+]c(N)co1,33.91999816894531
N#CC[N@@H+]1CC[C@H]2C[C@H]21,30.819000244140625
C[C@@H](O)C/N=C(\N)C=O,36.41999816894531
OC[C@H]1CC=C[C@H]1O,30.461000442504883
C[C@@H](O)C(=O)N(C)C,34.26599884033203
C[C@H]1[C@H]2CCC[C@@H]12,26.53499984741211
CC1(C)[C@@H](O)[C@H]2C[N@H+]21,32.250999450683594
C#CC[C@@H]1O[CH+][NH2+][C@@H]1C,32.70100021362305
C#CC(=O)N[C@H](C)C=O,34.40999984741211
C[C@]1(O)[C@@H]2N=COC[C@@H]21,31.725000381469727
C[C@@]12C[C@H]3NC(=O)[C@@H]1[C@H]32,29.44099998474121
O[C@@]12C[C@H]3OC[C@]1(O)[C@H]32,30.19300079345703
COC[C@@]12C[C@@H](N1)[C@H]2O,33.05799865722656
O=COC[C@H](O)C1CC1,34.20899963378906
O=CCNc1cnn[nH]1,29.06399917602539
[NH-]c1nn[nH+]cc1F,23.073999404907227
C#C[C@@H]1[C@H](O)[C@@H]1CCO,36.10599899291992
Cc1c(CO)coc1N,34.641998291015625
COc1cc(O)n(C)c1,34.66299819946289
CC[C@H]1C[C@H]1CC1CC1,38.2400016784668
CC[C@H]1CC[C@@]12C[C@H]2O,37.31399917602539
C[C@H]1[N@H+]2[C@H](C=O)C[C@@]12C,34.457000732421875
N#C[C@@H]1[N@@H+]2CC[C@]12C=O,28.88400077819824
C#C[C@@H]1OC[C@@]1(O)C#N,31.55599975585937
Nc1c[nH]nc1O,24.25300025939941
O[C@H]1[C@@H](O)[C@@]2(O)CC[C@@H]12,34.11899948120117
C[N+]1=N[CH+]n2cnnc21,25.343000411987305
N#C[C@@]1(O)[C@@H]2O[C@H]1C2=O,28.052000045776367
CCOc1c[nH]cc1N,35.1879997253418
O=CC1=CC(=O)NC1=O,26.60700035095215
CC[C@H]1[C@@H](O)[C@H]1COC,38.24300003051758
Cn1cnc(=O)nc1O,27.822999954223636
O=CC1=CCOC1=O,23.57999992370605
C1O[C@H]2[C@H](C[N@H+]3C[C@@H]23)O1,26.913000106811523
C[C@H]1COCC(=O)C1=O,31.21299934387207
C#CC[C@@H]1C[NH2+]C(C)O1,33.025001525878906
O=C1OC[C@H]1C[NH+]1CC1,30.354999542236328
C[C@]12[C@@H]3[CH-]C[C@H]1[C@H]2OC3,29.777000427246094
C#C[C@@H]1N[C@@H]1C(C)=O,30.006000518798828
C[C@H]1COC[C@H]2C[C@@H]1C2,33.143001556396484
O=C1C[C@]2(CC2)[C@@]12CC2,32.33100128173828
CC(C)[C@@]1(C)C[C@H]1C,38.24599838256836
CC#C[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,30.15800094604492
COC(=O)N(C)CC#N,33.83700180053711
CC[C@@H]1CC=CCOC1,35.35699844360352
CC1=CC[C@]23C[C@H](C2)[C@@H]13,30.996999740600582
C[C@@H](C=O)[C@H]1[C@H]2CC[N@@H+]12,33.0890007019043
CC(C)(C)n1cccn1,34.99100112915039
Cc1cccc(N)c1O,33.80099868774414
C#Cc1cn[nH+]c([NH-])c1,28.891000747680664
C[C@@]1(C(N)=O)CC(=O)O1,32.43199920654297
C[C@H]1CO[C@H]2[C@@H](O)[C@H]21,29.101999282836918
O=C1COC12CCCC2,30.802000045776367
C[C@]1(O)[C@@H]2C[C@H]1[C@@H]2CO,35.82500076293945
Cc1cnnoc1=O,24.72100067138672
C[C@]12C[C@H]([NH+]3CC3)[C@H]1N2,33.25699996948242
O=C1COCC[C@@]12CO2,29.448999404907227
NC1=N[C@H](C=O)COC1,31.363000869750977
CC[N@H+]1[C@H]2[C@H](O)C(=O)[C@H]21,32.95500183105469
CCOC[C@H]1CCO1,31.513999938964844
CC[C@]12CC[C@@]1(CO)C2,37.20299911499024
CCn1cccc1O,29.99799919128418
N#CC[C@@H]1CC=CCC1,32.27399826049805
C[C@H]1C2[C@H]3OC[C@H]3[N@H+]21,26.246000289916992
O=C[C@H]1[C@@H]2[C@H]3C[C@@H]2[N@H+]31,24.065000534057617
CC[C@H]1C[C@H]2O[C@@]12C#N,32.0989990234375
O=C1NC(=O)[C@@H]2CC[C@H]12,27.47900009155273
C#CC[C@@]12C[C@H]3[C@@H]1C[N@H+]32,30.60099983215332
O=C1[C@@H]2C[C@H](O)[C@H]1O2,25.18400001525879
C[C@H]1CC[C@]1(C)NC=O,37.21200180053711
[NH-]c1c(F)co[cH+]c1N,28.961000442504883
Cc1c(N)oc(O)c1N,35.516998291015625
CC(C)[C@@H]1[C@@H]2CC[C@@H]21,32.80500030517578
C#CC(C#C)C1COC1,33.38800048828125
CC[N@H+]1CC1(CO)CO,38.42599868774414
C#C[C@]12[C@@H]3C[C@H]1[C@H]2O3,25.059999465942383
N=CNc1nc[nH]n1,24.34199905395508
Cn1cccc1O,25.17799949645996
CC1=Nc2[nH+]nnn2[CH+]1,26.2189998626709
OCC1=CC2(CC2)OC1,33.095001220703125
CC[C@H]1OC[C@]1(C)CC,39.83000183105469
CC[C@@]1(C)CNC(=O)C1,36.25600051879883
C[C@@H](O)C(=O)CC1CC1,36.63899993896485
C#C[C@@]1(C#N)N[C@H]1C#N,29.68099975585937
Cn1ccnc1CC=O,30.530000686645508
C[C@H]1CCN=C(C#N)O1,30.72100067138672
NC(=O)[C@]12CC=C[C@H]1O2,29.94099998474121
O=CNCc1ccon1,28.113000869750977
C[N@H+]1C[C@@]12CNCC2=O,32.16699981689453
C[C@H]1O[C@H]2CC(=O)C[C@H]21,30.905000686645508
N#C[C@H](O)C1CCCC1,33.749000549316406
O=CCCC1CCCC1,35.125999450683594
N#CCC1=CCCC1=O,29.768999099731445
C[C@@H]1C(=O)[C@H](O)[C@@H]1C=O,33.41299819946289
C#Cc1ncnn1CC,30.332000732421875
[NH-][CH+]OC(=O)CC1CC1,32.7239990234375
O=CNCCC[C@H]1CO1,34.334999084472656
C1O[C@@]23[C@H]4C[C@@]12[N@@H+]1[C@H]4[C@@H]13,24.8799991607666
C[C@H]1O[C@H]1[C@@H](O)C(N)=O,34.68899917602539
C#CC[C@H]1N[C@H]2CO[C@H]21,31.32099914550781
CC1=C(C=O)CC[C@H]1O,34.130001068115234
CO[C@](C)(C#N)CN,34.2599983215332
C[C@H]1C[C@@]2(C=O)C[C@H]2O1,32.05400085449219
CO[C@H]1C=C[C@H]2O[C@@H]12,26.72800064086914
C[NH2+][C@@H]1OCCO[C@H]1C,33.78400039672852
O=CCN[C@@H]1[C@H](O)[C@@H]1O,33.67499923706055
C[C@H]1C[C@@]2(O)CCC=C12,34.34700012207031
C#Cc1cc(C)[nH]n1,27.506999969482425
COc1cnn(C)c1,28.0
O=CC1=CC(=O)[C@@H](O)C1,29.608999252319336
C1C[C@]12CO[C@]21CC1,28.836000442504883
CNCC(=O)O[CH+][NH-],30.22599983215332
OC[C@@]12C[C@H](O)C[N@@H+]1C2,33.733001708984375
O=C[C@H]1C=CC[C@H]2C[C@@H]12,30.684999465942383
CC#C[C@@H](CO)[NH+]1CC1,36.48699951171875
CC[C@H]1C[C@@H](O)[C@H]2N[C@@H]12,34.6619987487793
C[C@@](O)(C=O)[C@@H](O)C#N,34.400001525878906
O[C@]12C[C@@H]3C=C[C@H]1[N@@H+]3C2,28.277999877929688
O=C[C@@]12C[C@@H](C[C@@H]1O)O2,29.777000427246094
Cc1cc(=O)[nH]cc1F,29.35300064086914
O[C@H]1C[C@H]1n1ccnc1,29.70499992370605
C[C@H]1O[C@]1(C=O)[C@H]1CO1,32.198001861572266
ON[C@H]1CN[C@H]1C1CC1,33.22600173950195
OCc1[nH]nc(O)c1O,32.53099822998047
O=C1C[C@@H]2C[C@]12CCO,33.297000885009766
O=Cc1ccccc1F,26.756999969482425
CC1=CCC[C@H](C)OC1,36.36600112915039
O[C@H]1C[C@H]2CO[C@H]3[C@@H]1[C@@H]23,28.270000457763672
C1[C@H]2[C@H]3[N@@H+]1C[C@]31CC[N@H+]21,27.35400009155273
CC[C@@H](O)[C@@H](C)CC#N,39.391998291015625
O=C[C@](O)(CO)[C@H]1CO1,33.2400016784668
O=CN1[C@@H]2[C@@H]3C[C@]3(O)[C@@H]21,30.152999877929688
C[C@H]1[C@H]2C[C@]1([NH+]1CC1)C2,33.301998138427734
CC1(C)CCO[C@H]2C[C@H]21,35.53900146484375
O[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1C[C@@H]42,28.10099983215332
C1C[C@H]2C[C@H]3[C@@H](CO1)[N@@H+]23,29.01799964904785
C[C@]12[C@@H]3C[N@@H+]4[C@H]1[C@@H]4C[C@@H]32,28.94300079345703
C[C@]12[C@H](C[C@@]13CN3)[C@@H]2O,34.237998962402344
N#C[C@]1(O)C[N@H+]2CC[C@H]21,30.614999771118164
O=Cc1cc(CO)n[nH]1,29.381999969482425
O=CO[C@H]1C=C[C@H]2N[C@@H]12,28.246000289916992
CC(=O)C[C@@H](O)C#N,30.94499969482422
C[C@@]12O[C@]1(C=O)[C@H]1N[C@H]12,29.937000274658203
C#C[C@@]1(C[C@H]2CO2)CO1,32.57400131225586
C[C@H]1CO[C@H]1C#CC=O,32.16999816894531
CC1(C#C[C@H]2CN2)CC1,34.98400115966797
C[C@]12O[C@H]1[C@H]1C[C@@H](O)[C@H]12,31.56100082397461
[NH-]c1cc(F)[nH+]c(O)n1,27.854999542236328
N#C[C@@]12CC[C@]1(C#N)C2,29.07099914550781
C#CC[C@H]1C[C@@]2(C)C[C@@H]12,35.685001373291016
CC#CC1[NH2+]C[C@@H](C)O1,33.005001068115234
N#C[C@@]1(CO)[C@H](O)[C@@H]1N,33.96200180053711
CC[N@H+]1C[C@H]2C[C@]21C#N,32.76900100708008
Nc1cccc(=O)[nH]1,26.327999114990234
CC1=CCC[C@H]1C1CC1,35.119998931884766
OC[C@@]12COCO[C@@H]1C2,31.55699920654297
O[C@@H]1[C@@H]2[CH-]C[C@@H]3C[C@H]1[C@@H]32,29.118000030517575
C[N@H+]1[C@H]2C[C@@H](O)[C@]21C,32.15399932861328
Cc1cc(O)c([NH-])[nH]1,27.18199920654297
CO[C@@]1(C)C[C@H]1C(C)=O,37.88199996948242
O[C@@H]1C=C2CC[C@@H]2C1,28.117000579833984
O=C[C@@]12N[C@@H]1C[C@@H]2O,26.9379997253418
C[C@@H]1[C@H](C=O)[C@@H]2CO[C@H]12,31.33300018310547
CC(C)[C@@]1(C)OCC1=O,37.17699813842773
N#C[C@@H]1CCCC1=O,26.41900062561035
O[C@H]1[C@H]2C[N@H+]2C12CC2,28.31399917602539
Cc1nn[nH]c1/[NH+]=C/N,32.018001556396484
C[C@]12C[C@@]3(O)C[C@H]3[C@H]1O2,32.66999816894531
[NH-]C1N[CH+][NH2+][C@H]1C=O,25.1299991607666
C[C@@H]1C[C@@H]2OCO[C@@H]2C1,31.26499938964844
O=C[C@]12CC[C@H]1O2,22.47900009155273
COC[C@@]1(C(C)C)CO1,39.00600051879883
C[C@H]1[C@H]2[C@@H](CO)CC[N@H+]21,34.76900100708008
C[C@]12O[C@H]1C=CC21CC1,31.722000122070312
CC[C@H]1O[C@@]1(C#N)CC,36.38399887084961
C[C@H]1N[C@H]1C(=O)CC=O,33.638999938964844
CC(C)(CCO)[NH+]1CC1,40.540000915527344
C[C@@H]1C=C[C@@H]2CO[C@@H]2C1,31.798999786376957
C[C@H]1OC=N[C@H]2C[C@]21O,31.934999465942383
C#C[C@H](C)[C@@H](O)CCO,40.30899810791016
O=CN1[C@H]2C[C@@H]1[C@@]21CN1,28.999000549316406
CC1(C)[C@@H](CO)N1C=O,36.84199905395508
O=C1C(NO)[C@H]2C[C@@H]1C2,28.566999435424805
C#C[C@]12CC=C[C@H]1CO2,30.0310001373291
C[C@H]1COC([NH-])C(=O)C1,31.78499984741211
O[C@H]1[C@H]2O[C@@H]3C[C@]3(O)[C@@H]12,30.64800071716309
CC(=O)C1=C[C@@H]2C[C@H]1O2,29.599000930786133
CN(C)c1cc(N)n[nH]1,35.22800064086914
CC[C@H]1Cn2cccc21,31.60700035095215
C#C[C@H](O)C(=O)CCC,37.25699996948242
C/N=C/NC(C#N)C#N,32.53499984741211
CC1(C)OC12CCC2,32.65700149536133
CC(=O)NCC(C)(C)O,40.63600158691406
CC1(C)C(=O)C[C@@H]1O,32.97700119018555
C[C@H]1[C@@H]2[C@H]1[C@@]1(C)C[C@@H]21,30.606000900268555
C1[C@H]([C@H]2CO2)[C@@H]2N[C@H]12,26.608999252319336
O=C1[CH-]C=C(NO)CO1,28.215999603271484
OCC[C@H]1C[C@H]2CC[C@H]21,35.016998291015625
CO[C@@H](C#N)[C@H]1C[C@H]1C,35.875999450683594
C#CC(C#C)[C@@H](O)C=O,34.612998962402344
C[C@H]1C=C[C@H]2[NH2+][CH+]O[C@@H]12,28.52899932861328
