smiles,alpha
O[C@H]1C[C@H]2N[C@H]2[C@@]12CN2,74.63999938964844
O[C@@H]1C=C[C@H](O)[C@@H]2N[C@@H]21,72.2300033569336
C[NH2+]C1N[CH+][NH2+][C@H]1C,72.37000274658203
Cc1oc(N)cc1CO,78.1500015258789
CC(=O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,78.16000366210938
O=C[C@H]1N[C@H]1C[NH+]1CC1,78.37999725341797
C[CH+]1C=C([NH-])OC(O)=C1,79.68000030517578
C#CC1(CCCO)CC1,85.5999984741211
C#CC[C@@H]1C[C@H](C)O1,74.30999755859375
C#C[C@H]1O[C@H]2[C@H]3O[C@H]3[C@H]21,69.76000213623047
CC(=O)OCCC(C)C,83.9000015258789
COc1cc[nH]c1N,67.95999908447266
C[C@@]1(C[C@@H](O)C#N)CO1,72.70999908447266
CC(C)C#CCOC=O,82.91000366210938
CO[C@@H]1[C@H]2O[C@@H]3[C@H](O2)[C@H]13,65.88999938964844
C[C@H]1[C@H]2CC=C[C@]21O,72.13999938964844
C[C@H]1[C@@H]2N[C@]2(C)C12CC2,86.08999633789062
C[C@@H](CC#N)C[C@H]1CO1,80.13999938964844
C[C@]12C[C@@]1(C#N)OCO2,69.56999969482422
CCC[C@H]1CC[C@@H](C)C1,96.75
CC1=NCC(=O)OCO1,67.16000366210938
O[C@]12[C@@H]3C[N@@H+]4[C@H]1[C@@H]4[C@@]32O,66.75
CCCC[C@@H](N)C#N,76.38999938964844
O=C([C@H]1CN1)[C@H]1CN1,68.05000305175781
c1onc2c1NCCN2,70.98999786376953
C[C@@]12C[C@H]3[C@@H]([C@H]1O)[C@]32O,74.54000091552734
N#C[C@@H]1C=CC(=O)[C@H]1O,68.70999908447266
C#C[C@@H]1CC=C[C@@]1(C)O,82.26000213623047
O=C1C[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,71.58000183105469
COCC(=O)C[NH+](C)C,80.43000030517578
C[C@]12O[C@H]1[C@H]1CC[C@@H]2O1,72.68000030517578
O[C@@]12CC[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,72.77999877929688
O[C@@]12[C@@H]3[C@H]4[C@H]5[C@@H]([C@@H]31)[C@@H]2[N@H+]54,68.5999984741211
C[C@]12C[C@H]1NC(CO)[NH2+]2,76.94000244140625
C[N@H+]1[C@@H](CC=O)C1(C)C,83.98999786376953
C[N@@H+]1C[C@@H](C#N)[C@H]1C#N,74.75
N=CNc1ccno1,65.75
C#CCOc1c[nH]cn1,74.61000061035156
O=C1CC[N@H+]2C[C@H]2C1,67.54000091552734
CC1=N[C@H]2CN[C@H]2CO1,76.56999969482422
CO[C@]12[C@@H]3C=C[C@H]1C[C@@H]32,79.43000030517578
CC[C@H]1C[C@H]2[C@@H](O)[C@@]12C,86.0
O[C@H]1CC[C@H]2C[N@H+]2C1,70.55000305175781
O=CC[C@@H]1C[C@@H]2O[C@@H]2C1,74.95999908447266
CC1(C)[C@@H]2CO[C@@H]2[C@@H]1O,77.2300033569336
C[C@@H](CO)[C@@]1(C)CCO1,80.97000122070312
N#C[C@H]1N=CO[C@H]2C[C@H]21,69.01000213623047
CC[C@]12CC[C@H]1[C@H]2C,82.1500015258789
c1n[nH]nc1C1COC1,69.7300033569336
OC[C@H]1CCC[C@@]12CO2,78.04000091552734
CCC[C@@H](CO)COC,87.06999969482422
C[C@]12N[C@@H]3C14OC342,56.93999862670898
CC#Cc1ncncn1,83.61000061035156
CN1N=COC([NH-])=C1[NH-],73.37000274658203
CC#C[C@H]1N[C@H]2CO[C@H]21,81.37000274658203
CC[C@@]12C[N@H+]3C[C@]1(O)[C@H]32,78.36000061035156
Cn1nnc2nocc21,67.30000305175781
CC1=C(NC=O)COC1,80.4000015258789
C1[C@H]2[N@@H+]1C1(CC1)[C@@]21CO1,76.12999725341797
CNc1[nH]c(O)cc1O,72.45999908447266
C[C@@H]1C=CC2(CC1)CC2,93.56999969482422
CC1(C)N[C@@]12CCC2=O,81.80999755859375
Cc1nc(N)c(CO)o1,73.55000305175781
C#C[C@@H]1[NH2+]C(N)O[C@@H]1C,75.37000274658203
C#CCC1=CCC(=O)N1,77.05999755859375
C#C[C@@H]1CC[C@@H]2O[C@]12C,80.66999816894531
OC[C@@]12C=CCO[C@@H]1C2,77.33000183105469
CC([NH-])Oc1ncco1,67.87000274658203
N#C[C@@H]1CN=CNC1=O,67.37000274658203
C1=C[C@H]2C[C@H]3O[C@@H]1[C@H]3O2,70.04000091552734
CC1=C[C@H]2C[C@@](C)(C1)O2,83.87999725341797
[NH-]C1OC[C@@]1(N)[C@H]1CN1,72.83999633789062
N#C[C@H](O)[C@H]1CC[C@H]1O,72.30999755859375
O=C1O[C@@H]2[C@@H]3C[C@@H]3[C@]12O,63.720001220703125
C#CC1=C[C@H]2C[C@@H](C1)C2,90.5500030517578
C1[C@@H]2C[C@]3(C[C@@H]4C[C@@H]43)[C@H]12,85.83999633789062
C[C@H]1CC/C=C\COC1,86.9000015258789
C#CC([NH2+]CC)OCC,87.5999984741211
CCc1ccccc1O,85.88999938964844
N#C[C@H]1C(=O)C[C@H]2O[C@H]21,65.45999908447266
C[C@]12CCCC[C@H](C1)O2,84.36000061035156
C[C@H]1OCC[C@H]1C(N)=O,74.48999786376953
N#Cc1cnc(N)cn1,79.2699966430664
C[CH+]1N=C([NH-])OC(=O)O1,64.83000183105469
C#C[C@H](C)C(C=O)C=O,75.7300033569336
O=C1[C@@H](O)[C@H]2[NH2+][CH+]O[C@@H]12,61.2400016784668
C[C@@H](O)[C@H]1C[C@H]2O[C@@]12C,78.5
[NH-]C1O[C@H]2C[C@H]2O1,50.790000915527344
CC[C@H]1[C@@H]2[C@H]3[C@@H]2[C@H]2[C@@H]1[C@@H]32,83.94000244140625
C#CCCCC(=O)C#N,77.06999969482422
C[C@@]1(C#N)CCOC1,67.80999755859375
C#C[C@]12CO[C@H](C1)C2=O,72.45999908447266
Cc1n[nH]c(C)c1N,71.77999877929688
C1[C@@H]2[C@H]1[C@H]1O[C@@H]2[C@]12CO2,70.45999908447266
C[C@]12CO[C@@]1(CCO)C2,79.62999725341797
CC(C)[C@]12C[C@H]1C[C@H]2O,85.58999633789062
C1C[C@]2(C1)N[C@@]21COC1,79.47000122070312
O=C[C@@]1(O)[C@@H]2CC[C@H]1O2,68.81999969482422
C[C@@H](O)[C@H]1COC([NH-])O1,69.4000015258789
C[C@H]1C[C@@]2(C#N)N[C@@]12C,82.31999969482422
O=c1ocno1,32.83000183105469
OC[C@H]1OCCC[C@H]1O,74.08999633789062
CC1=C[C@H]2[C@H]3[C@@H](O)[C@@H]1[N@H+]32,75.2300033569336
CNc1nc(O)c(N)o1,70.20999908447266
C[C@H]1CNC([NH-])NC1=O,75.7699966430664
C[C@]12C=CC[C@@H]3[C@H](C1)[C@@H]32,86.33999633789062
COCc1nc(N)c[nH]1,76.81999969482422
CO[C@H]1CC[C@H]1C1CC1,86.76000213623047
C[C@@]1(O)CC(=O)[C@@]12CN2,73.31999969482422
C#C[C@@H]1C[C@H]2O[C@@]2(C)C1,81.26000213623047
C#CC[C@H](C)C#CCO,88.4000015258789
CC(C)OC(=O)[C@H]1CO1,73.0
C[C@@H](O)C[C@@]1(CO)CN1,78.37000274658203
C[C@H]1CC2(CC=CC2)O1,83.52999877929688
CCCC(=O)[C@@H](O)C#N,73.12999725341797
COCCC[C@H]1CCO1,84.18000030517578
C[C@H]1[C@H]2C[N@@H+]1[C@H]2[C@H]1CN1,83.0999984741211
C[C@@]1([C@H]2C[C@H]3O[C@H]32)CO1,74.19999694824219
C[C@@H](O)c1[nH]ncc1N,74.29000091552734
O=C[C@@H]1[C@H](O)[C@]12CCO2,71.20999908447266
C[N@@H+]1[C@H]2[C@@H]3C=C[C@@]2(O)[C@@H]31,76.48999786376953
c1nonc1CC1CC1,73.45999908447266
C[C@@]12C[C@H]3CC[C@]1(C)[C@H]32,88.98999786376953
CNc1ccc(C=O)[nH]1,87.0199966430664
O=C1N[C@]23C[C@](O)(C2)[C@H]13,70.3499984741211
OC[C@H]1C[C@H]([C@H]2CN2)O1,75.01000213623047
CCC#CC(F)(F)F,55.52999877929688
N#C[C@@H]1[C@H](N)[C@@H]1C#N,63.2599983215332
CCC(=O)N(C)/C=N/C,87.12000274658203
C[C@@]12C[C@H]3[C@@H](O1)[C@]32O,63.90999984741211
C#C[C@]12[C@@H]3C=C[C@H]1O[C@@H]32,77.02999877929688
C#C[C@@H]1O[C@@H]2[C@H](C)[C@]12C,81.56999969482422
CC1(C)NC(=O)C12CC2,80.12000274658203
C#CC([NH2+]C)OCC#N,77.69999694824219
CC[C@H]1CCCOCO1,82.05000305175781
O=CC1=C[C@@]2(CC1)CO2,80.12999725341797
Nc1ccn2c1OCC2,76.18000030517578
C#CC1=C[C@H](C)C(=O)C1,85.25
C#C[C@]1(C)CN1C(N)=O,76.04000091552734
C[C@H]1C=CC(=O)C1NO,76.8499984741211
O=C1[C@H]2[C@@H]3C[C@H]2C=C[C@H]13,76.02999877929688
CC(C)n1ccnn1,69.58999633789062
O[C@@H]1[C@H](O)[C@]12CO[CH+][NH2+]2,65.94000244140625
C#C[C@@H]1CC([NH-])OC1=O,69.66999816894531
N#C[C@@H]1C[C@@H]1CC(N)=O,73.5
C[C@H]1[C@H]2[C@@H]1[C@@]1(C)CC[C@@H]21,89.33000183105469
N#C[C@@H]1N[C@@]12COC2=O,63.97999954223633
C[C@@]12C[C@]1(O)[C@H](C=O)N2,72.8499984741211
CO[C@H]1C[N@H+]2C[C@@H](O)[C@@H]12,75.44999694824219
CC(=O)[C@]12CO[C@H]1CN2,72.0199966430664
C[C@@H](O)[C@@]1(C)O[C@H]1CO,75.01000213623047
[CH+]1[NH2+][C@]23[C@@H]4C[C@H]2[C@@H]4[C@@H]3O1,72.37000274658203
CCCCC1(CO)CC1,89.83000183105469
OCC1(OC2CC2)CC1,78.93000030517578
C[C@H]1[C@H]2C[C@H]2[C@H]2OC[C@@H]12,79.93000030517578
OC[C@@H]1[C@H](O)[C@H]2C[C@@H]1O2,69.7699966430664
C1=Cc2[nH]ncc2C1,69.79000091552734
C#C[C@H](C=O)N(C)C=O,74.31999969482422
Cc1onc(C=O)c1N,72.54000091552734
C[C@H]1N[C@H]1[C@H]1N[C@H]1CO,80.27999877929688
N#C[C@]1(N)C=C[C@H]2O[C@H]21,69.79000091552734
C1C[NH2+][C@@H]2OC[C@@H]2N1,65.68000030517578
C#C[C@@]12N[C@@H]1[C@@H]1C[C@@]12C,83.80999755859375
C[C@@]12C=C[C@@H](CC1)C2,78.2300033569336
CNc1nn[nH]c1O,59.77000045776367
C#C[C@]1(O)C[C@@H]2[C@H](C)[C@@H]21,81.19999694824219
c1onc2nnoc12,51.59999847412109
O=C[C@@]12C[C@H]3[C@@H](O1)[C@H]32,61.09999847412109
CC[C@@]12C[C@@H](O1)[C@H]1C[C@H]12,81.19999694824219
C[C@@]1(C2(O)CC2)CO1,67.0199966430664
CCCC[C@H]1C[C@]1(C)O,90.7699966430664
N#C[C@]12C[C@H](C1)[C@H]1C[C@H]12,79.72000122070312
O=C(CO)NC1CC1,67.36000061035156
CC[C@@]1(C)C[C@H]1OC=O,80.47000122070312
C[C@]1(O)[C@H](C#N)[C@@H]1CO,73.27999877929688
CC[C@@H]1OC([NH-])[C@H](C)O1,77.29000091552734
C[C@@]1(C=O)C[C@H]2N[C@H]21,68.4800033569336
CN(C=N)C(=O)CC=O,74.16000366210938
N#CCNC1CCC1,73.43000030517578
O=C[C@H]1C[C@H]2[C@@H]1[C@H]1C[N@H+]12,75.98999786376953
C[C@@H]1[C@@H](NO)[C@@H]2[C@H](O)[C@H]12,75.94999694824219
Fc1cc(F)c(F)cn1,56.09999847412109
c1cnc(N2CC2)cn1,80.73999786376953
C[NH2+][C@H]1O[C@@H](C)[C@H]1O,67.5999984741211
[NH-][C@@H]1OCCOC[C@@H]1O,69.0
C#CC(C#C)[C@]1(C)CO1,79.0999984741211
N#CC(=O)C12C[NH+](C1)C2,70.97000122070312
CN[C@@H](C#N)[C@H]1CO1,65.08000183105469
O[C@H]1[C@H]2CC3(CC3)C[C@@H]12,81.06999969482422
C[C@H]1[C@H]2CN(C=O)[C@]21C,81.18000030517578
C#C[C@@]12C[C@@H]1CC[C@@H]2C,88.9800033569336
C[C@H]1O[C@@H]2[C@H]1C[C@@H]1C[C@@H]12,80.45999908447266
C#C[C@H](C)C1(C)COC1,83.33999633789062
CO[C@@H]1C[C@@H]2C[C@H](C1)O2,77.75
CCC(C)(C)[NH2+][CH+]OC,91.25
N#CCn1cc(O)nn1,65.36000061035156
C#C[C@H]1COCC12CC2,80.5999984741211
C#C[C@@H]1C=C[C@@]2(C)O[C@@H]12,78.95999908447266
C[C@H]1[C@@H](CC2CC2)[N@H+]1C,90.4000015258789
C[N@@H+]1C[C@H]2[CH+]NC(=O)[C@H]21,77.06999969482422
CC1=C(C)[C@@H]2C[C@@H]2[C@@H]1O,85.0199966430664
COc1onnc1CN,69.5
OCCc1ccccc1,85.58000183105469
C[C@@]12COC[C@@H]1C2,63.619998931884766
O=C[C@H]1[C@@H]2CC[C@H]1[C@H]2O,75.0999984741211
CCOc1nocc1C,75.31999969482422
ON[C@@H]1[C@H]2C[C@]3(O)[C@H]2[C@H]13,73.02999877929688
CC1=C[C@H]2C=C(C)[C@@H]1C2,87.9800033569336
O[C@H]1C[C@]2(CC2)[C@@]12CC2,82.80999755859375
CO[C@@H]1[C@@H]2C[C@H]1[C@@H]2C#N,77.5
Oc1cc2n(c1O)CC2,73.66000366210938
C[N@H+]1[C@H]2[C@H]3[C@@H]1[NH2+]C[C@]32O,75.02999877929688
O[C@H]1[C@H]2C[C@H]2[C@H]2OC[C@@H]12,72.97000122070312
C#C[C@H]1CCC[C@H]1C#N,80.79000091552734
COc1[nH]c(N)nc1O,69.37999725341797
Nc1noc(N)n1,48.650001525878906
[NH-][C@H]1CC[C@H]2C[C@H](C2)O1,79.55999755859375
Nc1coc2cn[nH]c12,69.98999786376953
O=C(CO)[C@]12CC[C@H]1N2,73.75
O=COC1C[C@@H]2C[C@@H]2[NH2+]1,71.55999755859375
OC[C@@]1(O)C=C[C@H]2C[C@H]21,76.0999984741211
CO[C@@]1(C)C[C@H]1NC=O,78.83999633789062
N#Cc1nc[nH]c1C=O,71.63999938964844
O=C1NC[C@]2(CO)N[C@H]12,68.37000274658203
O=C1CC[C@@]12CN2,59.2599983215332
C#CCC[C@H](O)C(N)=O,75.02999877929688
CO[C@@H]1C(=O)N[C@@H]1CO,69.70999908447266
CC1(C)C(=O)N2C[C@@H]21,67.72000122070312
C#Cc1[nH]nnc1N,67.70999908447266
C[C@H]1OC([NH-])C[C@H]2C[C@H]21,80.2699966430664
CC1=C(CO)C(=O)NC1,76.54000091552734
NC1=NCCC(=O)[C@H]1O,70.95999908447266
C#C[C@H]1[C@H]2C[C@]1(C#N)N2,77.43000030517578
C[C@H]1C=CCCCC1=O,84.81999969482422
C[C@H]1[C@H]2C[C@H]2CC1(C)C,90.97000122070312
CC#C[C@@H](O)C#CC=O,82.62000274658203
CNC(=O)[C@H]1O[C@H]1C,65.8499984741211
COc1cccc(O)n1,76.26000213623047
COC(C)(C)C,60.02999877929688
C[C@@H](O)c1cnc[nH]1,66.27999877929688
CC1(C)CC12C13CC12O3,83.25
CC[C@H]1CC=C[C@H]1C=O,84.18000030517578
N#Cc1[nH]cc(N)c1N,78.88999938964844
CC1=C[C@@H]2O[C@H]1[C@@]21CO1,73.44999694824219
C[C@H]1C[N@H+]1CCCC#N,85.0199966430664
C[C@@]1(O)CC=CC1=O,66.37000274658203
O=CCC[C@H]1CC(=O)N1,74.98999786376953
C#C[C@@]12C[NH2+][C@H]3N[C@@H]1[C@H]32,78.61000061035156
CCOc1n[nH]c(=O)[nH]1,67.73999786376953
C[NH2+]C1ON=C[CH-][CH+]1C,82.66999816894531
C#C[C@@]12[C@H]3[C@H]4[N@@H+]1[C@@]4(C)[C@H]32,81.16999816894531
C[N@@H+]1CC(=O)[C@H](CO)C1,74.6500015258789
NC(=O)C1=CNCCC1,81.69999694824219
C#C[C@H](CC#N)C(C)C,84.95999908447266
CO[C@@H](CO)C(=O)C=O,66.55999755859375
CCC(C)(C)C1COC1,87.7300033569336
C[C@H]1NC[C@H]2C[C@H]2C1=O,78.19999694824219
O=C1C[C@]23CC[C@@]2(C1)C3,78.44000244140625
C[C@@]12C[C@H]3C[C@@H]1C[C@H]3C2,87.33000183105469
O=C1CC[C@H]2C[N@H+]2CC1,79.25
C[C@H]1O[C@H]2C=C[C@H]3[C@@H]1[C@H]32,77.52999877929688
C#C[C@H]1[C@H]2[C@@H](O)[C@@H](O)[C@@H]12,73.33000183105469
C[C@@]12[C@@H]3[C@H]4C[C@@H]3[C@@H]1C[C@H]42,84.80999755859375
CC1=C[C@@H](CO)OCC1,82.2300033569336
[NH-]c1o[cH+]cc(N)c1F,72.22000122070312
ONC1=C(NO)CCC1,77.86000061035156
CCCCn1cncn1,81.05000305175781
C#C[C@@H]1N[C@@]12CCC2=O,77.77999877929688
CN[C@H](C#N)C[C@H]1CN1,80.5999984741211
N#CC1(N)CN(C=O)C1,72.58999633789062
N=C(CC1CC1)NC=O,78.75
C[C@@]1(O)COC(=O)C1=O,61.56999969482422
CC(C)[C@H]1OC[C@]1(C)O,81.91000366210938
O[C@]12C[C@H]1C[C@@]21CO1,64.9000015258789
C[C@@]1(C#N)CNCCO1,75.29000091552734
CO[C@H]1COC[C@H]1C,71.22000122070312
CC[C@@H](C)OC1CCC1,90.41999816894533
CCC1=CCC[C@H]1O,77.48999786376953
C#CC1=CCNC1=O,70.02999877929688
C[C@]12C[C@H]1C([NH-])OCO2,73.77999877929688
Nc1cc(CC=O)on1,70.2699966430664
C[C@@]12O[C@H]3[NH2+][C@@H]4[C@@H]([C@@H]41)[C@H]32,71.4000015258789
O=C1[C@H]2C[C@H](C2)[C@@]12CN2,76.31999969482422
CNC(=O)c1ncc[nH]1,75.76000213623047
O[C@@H]1C=C2C=CC[C@@H]2C1,85.93000030517578
CO[C@H]1C[C@@](C)(O)C1,72.0199966430664
C[C@H]1[C@H]2OCO[C@]21CO,70.76000213623047
C[C@H]1C[C@H]2CN2C1=O,67.44000244140625
C#C[C@@H]1C[N@H+](C)CCO1,82.87000274658203
OC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,66.70999908447266
CCc1[nH]ncc1N,70.88999938964844
C[CH+]1N=CC([NH-])OC1O,76.88999938964844
C#C[C@H]1[C@@H]2C[N@H+]1C2(C)C,87.01000213623047
O[C@@]12COC[C@]1(O)C2,59.970001220703125
C[C@@]1(CO)C[C@]2(C)N[C@H]12,82.43000030517578
CC[NH2+]C1NC[C@H]2O[C@@H]12,79.33000183105469
O[C@H]1C[C@H]([C@H]2CCO2)C1,78.12000274658203
CCc1nc(CO)no1,70.83000183105469
C[C@@]12C[C@]1(C)[C@H]1C[C@@H]2C1,88.63999938964844
CC1=CC=CNC(=O)C1,83.69999694824219
O=C[C@@H]1C[C@@H]1C(=O)CO,71.81999969482422
CC[C@@]1(C)[C@@H](C=O)[N@H+]1C,85.16999816894531
OCC[C@@H](O)[C@H]1CN1,68.08999633789062
C[C@H]1C[C@]2(CN2)[C@H]1C=O,79.69999694824219
C[C@@]1(C(=N)NC=O)CN1,75.2699966430664
C[N@@H+]1CCNC[C@H]1C#N,80.69000244140625
[NH-]c1nn[nH+]c(F)c1N,69.23999786376953
CC[C@@]1(O)C[C@H]1C#N,69.41999816894531
[NH-]c1cnoc(=O)[cH+]n1,66.5999984741211
CC[C@H]1[C@H]2CNC(=O)N21,74.91999816894531
C[NH2+][CH+]OC(C)C,69.51000213623047
O=C1C[C@]2(CO2)[C@@]12CO2,66.80000305175781
C[C@@]1(O)COC[C@@H](O)C1,74.23999786376953
CC1=CC[C@H](C#N)C1,75.11000061035156
Cc1oc(=O)oc1CO,64.30999755859375
C[C@H]1C[C@@H](C=O)[C@@]12CO2,76.37000274658203
C1N[C@@]12COC[C@@]21CN1,74.66000366210938
CC1=C(C)CC(C)(O)C1,88.91000366210938
CCOC(C)(C)C1CC1,89.69999694824219
Nc1ccc(=O)oc1O,71.30999755859375
Cn1ccc(OC=O)c1,74.51000213623047
CC[C@@]12C[C@]1(C)[C@H]1O[C@H]12,82.05999755859375
C[C@H]1C([NH-])OC[C@]1(C)O,75.91000366210938
C[C@H]1CCCC[C@H]1CO,88.12999725341797
CCOc1ccn(C)c1,85.05000305175781
N#CCc1ncco1,59.70000076293945
C[C@]12CC(=O)[C@H]1[C@H]1C[N@H+]12,75.16000366210938
O=C1Cc2cccn2C1,76.16000366210938
C#CCCC(C=O)C=O,77.31999969482422
CC(C)[C@@]12C[C@@H](O1)C2=O,75.94999694824219
O=CO[CH+][NH2+]C1CCC1,77.58000183105469
O[C@@H]1CC[C@H](O)C12CC2,77.72000122070312
C[C@H]1[C@H]2C[C@H]2[C@H]1O[CH+][NH-],81.66999816894531
C[C@@](O)(CO)C1COC1,73.52999877929688
CN[C@@]12[C@H]3O[C@@H]1C[C@]32O,72.13999938964844
COC(=O)CC(C)C,72.18000030517578
C[C@@H]1[C@H](C=O)OC[C@@H]1O,70.94000244140625
C#CCOC(C#N)[NH2+]C,77.5199966430664
CCC1=NCC([NH-])N1,71.88999938964844
C[C@H]([C@@H](C)O)[C@@H](O)C#N,75.5999984741211
CN(C)c1coc(N)n1,76.75
N#C[C@H]1O[C@H]2CC[C@@H]1O2,66.91999816894531
CC[C@@H](C)C1CC1,74.55999755859375
ON[C@H]1[C@H]2C[C@@H]1[C@H]1O[C@@H]21,71.3499984741211
CC(C)(O)C(=O)O[CH+][NH-],71.58999633789062
C[C@@]1(CO)N[C@H]1CCO,79.63999938964844
CCNC(=O)CC(C)=O,78.73999786376953
C#C[C@]1(CC)C[C@H]2N[C@H]21,84.7300033569336
CC[C@@](C)(O)CCC#N,83.37000274658203
O=CC(=O)c1cnon1,58.95000076293945
Cc1n[n+](C)ncc1[NH-],85.12999725341797
O=C[C@H]1[C@@H]2[N@H+]1[C@@H]1C[C@]21O,69.3499984741211
c1noc(N2CCC2)n1,72.77999877929688
C[C@@H](O)c1cc[nH]c1O,74.52999877929688
O=c1cccncc1,71.38999938964844
OC[C@]12C[C@@H]3[C@H](C1)[C@@]32O,75.1500015258789
C#C[C@@]1(C#N)C[C@H]2C[N@H+]21,75.63999938964844
CNc1c[nH]c(O)c1N,76.80000305175781
COC1N[C@@H]2[C@H](O)[C@@H]2[NH2+]1,68.58000183105469
N#CC[C@@H](C#N)CC=O,70.68000030517578
C[C@H]1C[NH2+][C@H]2OC[C@H]2C1,80.0
CCc1ocnc1C#N,74.12000274658203
CC([NH-])O[C@@H](C)CC#N,77.27999877929688
CC1(C)N[C@@]2(C#N)C[C@@H]12,81.68000030517578
C[NH2+][C@H]1C[C@]1(O)C(=O)[O-],69.45999908447266
CCC[C@H]1[C@H]2NC(=O)[C@@H]12,79.58000183105469
CC1(O)C=CCCC=C1,85.55999755859375
C1O[C@H]2COC[C@H]2O1,58.630001068115234
CC[C@H](C#N)CC#N,69.25
C#C[C@@H](C#N)[C@@H]1N[C@@H]1C,78.52999877929688
COc1cn(C)c(=O)[nH]1,72.54000091552734
C[C@]12N=CO[C@@H]3[C@H]1N[C@@H]32,71.7300033569336
C#C[C@@H]1O[C@@H]2[C@H](O)[C@@H]21,62.66999816894531
CCOc1cnon1,60.09999847412109
C[C@@H]1C(=O)C[N@@H+]2C[C@H]12,67.1500015258789
[NH-]C1C[C@H](C2CC2)O1,70.83999633789062
O=C[C@H]1[C@H]2C[C@@H](C=O)[C@@H]12,73.62000274658203
[NH-]c1nc(O)nc(O)[nH+]1,64.5
C[C@H]1C=CNC1=O,58.59000015258789
CC(C)c1cc(O)no1,75.04000091552734
C#Cc1nc(N)c(O)[nH]1,78.37000274658203
C[C@@]1([C@]23CC[C@H]2O3)CN1,78.47000122070312
C[NH2+]C1COC([NH-])N1,67.23999786376953
COC1[NH2+]C[C@H]2[C@@H](C)[N@@H+]12,76.18000030517578
CN(CC#N)C(N)=O,62.90999984741211
CCN(C)C(N)=O,61.52999877929688
C#C[C@H](O)[C@H](CO)OC,73.43000030517578
CC1=CC(C)(C)C[C@@H]1C,95.77999877929688
C#C[C@H]1[C@@H](C)C[C@]12CN2,85.58000183105469
CC[C@]12CN[C@H]1C([NH-])O2,76.9800033569336
Nc1cncc(F)c1N,72.61000061035156
C#C[C@]12C[C@H]1C(=O)N2,66.5
C[C@H]1C[C@@]2(C)CC(=O)N12,79.16999816894531
C[C@H]1[C@H]2[C@@H](CO)C[C@]21O,78.97000122070312
N#C[C@@H]1C[C@H](O)[C@@H]2C[C@@H]21,75.38999938964844
FC(F)(F)c1ncco1,49.2599983215332
C[C@]12C[C@H](NO)[C@H]1CO2,76.43000030517578
N#CC1(CO)CCC1,68.31999969482422
CC1=C[C@H](C)C(=O)NC1,82.93000030517578
COCCC1(C=O)CC1,81.04000091552734
Nc1coc(OC=O)c1,67.22000122070312
C[C@H]1C[C@@]2(C)C([NH-])O[C@@H]12,80.19000244140625
Cc1nc(N(C)C)no1,76.69999694824219
C[C@@]12CC[C@]1(C)OCO2,77.08000183105469
C#C[C@@H]1N[C@@H]1CCC,78.70999908447266
CC#CC[C@H]1C[C@H]1O,76.87000274658203
C[C@H]1N[C@H]1COCC#N,78.5199966430664
CNc1ccoc1C,72.45999908447266
CO[C@@H](C)[C@@H](C)O,64.16000366210938
CC(=O)C#CC#CC#N,100.93000030517578
c1[nH]nc2c1[C@@H]1O[C@@H]1C2,70.33999633789062
Cc1cn(C)c(C)c1C,92.19000244140624
Nc1ncn2c1CC=C2,79.37999725341797
CC(C)(O)C[C@@H](N)C#N,79.41000366210938
CO[C@H]1C[C@H]2OC(=O)[C@@H]12,68.55999755859375
C[C@H]1CC[C@@]2(C)C[C@H]2C1,92.45999908447266
C[C@H]1C[C@H]2O[C@@H]3[C@H](O2)[C@@H]31,72.5199966430664
Cn1nnc(=O)nc1F,60.93000030517578
C[C@@H]1O[C@@H]1[C@@H](C)O[CH+][NH-],78.38999938964844
[NH-]C1O[C@H]2C[C@H](C2)[C@@H]1O,72.36000061035156
COC=O,29.46999931335449
C1CC2(CC2)O[C@@H]2C[C@H]12,81.94000244140625
OC[C@H]1C[C@H]2CC[C@H]21,74.30999755859375
CC#C[C@@]12CO[C@@H]1C2,76.01000213623047
C[C@@]1(O)C[C@H]1C1(O)CC1,79.69000244140625
CC1=CCC[C@H]1OC=O,80.23999786376953
C#C[C@@H]1[N@H+]2C[C@]1(CC)C2,86.0
CC#C[C@@H](O)C(=O)CO,74.0
C[NH2+]C(COC)OC,71.30000305175781
C[C@H]1C[C@@]12[C@H]1[C@H]3C[N@@H+]2[C@H]31,82.6500015258789
C[C@@H](O)c1nc[nH]n1,61.880001068115234
C[C@@]1(CO)CC=CC1=O,77.06999969482422
CC(=O)Cc1ncc[nH]1,75.02999877929688
N#CC1=CN[C@H]([NH-])OC1,76.83000183105469
C[C@@]1(CO)[C@@H]2C=C[C@H]1C2,81.94999694824219
CC1=CC(=O)CO[C@@H]1C,80.95999908447266
N#CCO[C@H]1C[C@H]1C#N,71.30000305175781
CC1=CC[C@@]23CC[C@@]12N3,84.0999984741211
N#C[C@H]1[C@@H]2CCO[C@H]1C2,75.80000305175781
CC(=O)c1onnc1C,70.56999969482422
O[C@H]1[C@H]2[C@H]3N[C@@H]1[C@@]23O,59.83000183105469
C1=C\CO[C@@H]2C[C@@H]2OC/1,76.91000366210938
C#C[C@H](O)C(C)(C)C=O,77.3499984741211
CNC(=O)C[C@@H](O)C=O,71.7699966430664
